,title,artist,album,uri,year,acousticness,danceability,key,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,valence,duration_ms,time_signature,song_popularity
380,SAME TROUBLE,popeye,SAME TROUBLE,spotify:track:487FAUWQ2NGbXRA0PXQ3Ak,2023,0.574,0.759,9,0.545,0.00678,0.133,-7.9,1,0.0816,167.968,0.635,149621,4,16
381,always,Ra.D,always,spotify:track:1QX4AzgbnUZNt2l3y1cKr1,2023,0.39,0.665,5,0.653,1.13e-05,0.246,-7.125,0,0.107,89.965,0.634,206667,4,28
382,Stars,J.UNA,Road Trip,spotify:track:5dSm3aeD8Jq0RquEbHg5q5,2023,0.662,0.345,6,0.246,1.36e-06,0.16,-10.709,1,0.0342,89.249,0.352,168467,4,18
383,Golden Mask,Kim Dong Ryul,Golden Mask,spotify:track:4g7Up38eOByMRnGX6SiHw5,2023,0.0835,0.584,11,0.801,0.0,0.0748,-5.489,0,0.0353,145.071,0.713,241664,4,42
384,Benefactor,Ahn Sung Hoon,Mr. Trot 2 Winner's Benefit Song,spotify:track:5HqEJNSBPXq1BEKu5q9qWo,2023,0.814,0.285,1,0.428,0.0,0.143,-5.907,1,0.0317,147.63,0.455,275880,4,18
385,Tanaka San,DALsooobin,Tanaka San,spotify:track:0XlmOL5SdzlhWlQKhF6rrA,2023,0.0366,0.705,9,0.812,0.0,0.0467,-3.851,1,0.0414,124.029,0.742,182419,4,35
386,Hatred,Nody Cika,Hatred,spotify:track:6wZAYtq58NtIuF2fhlsy8t,2023,0.765,0.84,9,0.54,4.69e-06,0.102,-6.668,0,0.54,78.954,0.791,184520,4,19
387,"CITY BOYY REMIX (feat. ICE PUFF, YUNG CHENS, CHERRY BOY 17, JI HYUN MIN, Hijvc Kid, JJK)",DAM1NOISE,"CITY BOYY REMIX (feat. ICE PUFF, YUNG CHENS, CHERRY BOY 17, JI HYUN MIN, Hijvc Kid, JJK)",spotify:track:2WZ6wt4dFlqiVuIF28k1gz,2023,0.0256,0.903,1,0.508,0.0,0.279,-8.183,1,0.265,127.954,0.506,303750,4,15
388,Make Me Love U,VIVIZ,"True to Love, Pt. 7 (Original Soundtrack)",spotify:track:3NxsNYrMHHdU93sBEFB9xo,2023,0.563,0.69,7,0.715,1.03e-06,0.0886,-4.322,1,0.0556,107.009,0.472,207119,4,40
389,Alchemist,Doorlesshouse,Alchemist,spotify:track:20DfkWtYJaNhYMYODwxrkl,2023,0.017,0.451,7,0.638,0.000791,0.121,-4.447,1,0.0387,175.872,0.4,317216,4,16
390,Fly away,홍미진,Fly away,spotify:track:5COR6bdnn8It1Aor9oibH0,2023,0.00156,0.748,10,0.793,0.0,0.0752,-3.617,0,0.0537,100.037,0.569,187200,4,12
391,부르르 (feat. 이케이),Young Froze,부르르,spotify:track:2LvPis9GgBvdVcrt5LusLF,2023,0.134,0.943,1,0.812,0.0,0.212,-3.417,1,0.212,120.007,0.692,246000,4,12
392,Take Me,MINMIN,Take Me,spotify:track:3CoJh6fDVbGhs4kPzRoNF5,2023,0.344,0.678,0,0.62,0.0,0.11,-7.258,1,0.337,88.027,0.405,200625,4,15
393,My love confession,Joonand,My love confession,spotify:track:4EQgvxlYkrQMEoo9kvalow,2023,0.759,0.537,1,0.545,0.0,0.354,-4.752,1,0.026,93.859,0.25,235543,4,12
394,GUN,4ll8lue,1721,spotify:track:4y8eCz8YpNuW6jEu0zVuml,2023,0.482,0.666,7,0.334,0.000356,0.362,-10.678,1,0.0374,99.844,0.188,205000,4,11
395,Dazzling Tears,2BiC,Dazzling Tears,spotify:track:3r88Zvj0W0BiLOh3blS6g3,2023,0.683,0.425,10,0.502,0.0,0.152,-6.027,1,0.0296,135.448,0.398,232147,4,29
396,좋아보여 2023 (feat. 검정치마),Verbal Jint,좋아보여 2023 (feat. 검정치마),spotify:track:4k4uH66Od7pOXgYnTsVw8u,2023,0.465,0.655,10,0.604,0.0,0.0831,-6.26,0,0.289,175.89,0.512,207094,4,38
397,Summer,쿼카N수달,Summer,spotify:track:2ZYZRH7fmpRH6gYmXZdFM3,2023,0.126,0.665,9,0.949,0.0,0.221,-3.182,1,0.0613,117.909,0.629,191831,4,20
398,Must be Famous,Lokid,Must be Famous,spotify:track:0wa3TM5uaTvKfpUXjGEWW6,2023,0.621,0.682,1,0.678,0.0,0.109,-5.721,1,0.0332,89.048,0.642,207333,4,25
400,A friend who is like a medicine,Ahn Sung Hoon,Music Source of Tralala Brothers Best PART2,spotify:track:7rfxJmT0GB0PhyWXSp3AFU,2023,0.108,0.602,2,0.753,0.0,0.229,-4.158,1,0.0313,136.014,0.817,171160,4,12
401,like a fallen tree on the way,Budung,like a fallen tree on the way,spotify:track:2zMlinVBZ369C1UlmAn04f,2023,0.937,0.715,10,0.171,0.0,0.123,-14.289,1,0.0371,129.63,0.499,210000,3,21
402,living,OSUN,living,spotify:track:2Ehbvf1g7ptEpIcue3JdNB,2023,0.142,0.564,11,0.687,0.0,0.141,-4.504,1,0.0948,75.96,0.131,219998,4,23
403,Dancing on the table,Milena,Dancing on the table,spotify:track:3HDv2kY0o5Tx1PsBHXc2UV,2023,0.866,0.702,8,0.337,6.19e-05,0.11,-8.386,1,0.038,76.445,0.336,220973,3,36
404,"If you only love me, (feat. Younwho)",merrymerryseoul,We can cherish every moment,spotify:track:69xUXrhnYsMMF1dFRrKw7w,2023,0.287,0.65,11,0.769,0.0,0.228,-4.815,1,0.0365,93.019,0.792,189573,4,17
405,Wendy,Andnew,Wendy,spotify:track:7wE3NwkPOuHq0jUNLpRc3a,2023,0.0468,0.7,1,0.811,0.0,0.0731,-2.43,1,0.0373,96.984,0.46,186793,4,23
406,You And Me And Everything,E Z Hyoung,You And Me And Everything,spotify:track:446uODF3odMHMaPwoCCNqf,2023,0.0919,0.756,10,0.551,0.000491,0.0884,-4.752,1,0.0433,124.972,0.961,205907,4,13
407,하루만,Jo Moon Geun,PETER PANDA (Original Webtoon Soundtrack) Pt.7,spotify:track:4zFeRmRMTIlTHOYkOcZbSp,2023,0.827,0.532,0,0.417,0.0,0.108,-5.942,1,0.0276,136.057,0.393,240789,4,28
409,Go 4,we hate jh,Go 4,spotify:track:4iW8EYDTIYKSuTYlo6GVbJ,2023,0.000296,0.417,1,0.852,0.0,0.0816,-5.495,1,0.0588,87.366,0.408,257307,4,13
410,2023 INTRO,정규민,2023 INTRO,spotify:track:0BIDjFK8hikijI74R7tgZo,2023,0.647,0.5,0,0.384,0.0,0.124,-8.539,0,0.249,200.158,0.508,116000,4,13
411,Raindrops on the Window,The Sunlight Village,Raindrops on the Window,spotify:track:58T1iY4epgfF2gPPCWJz2k,2023,0.597,0.433,9,0.715,3.07e-05,0.213,-4.455,0,0.0495,81.958,0.359,198760,4,12
412,I miss you even if I can't say this,Woo Yi Kyung,I miss you even if I can't say this,spotify:track:6jaVVcXXYDRh84ui3lmldp,2023,0.873,0.389,8,0.399,0.0,0.144,-5.872,1,0.0371,166.854,0.275,189482,4,11
413,Only For You,Tobio,I'm The Man,spotify:track:3miq3CiT39is7d2pv5E3xP,2023,0.686,0.702,8,0.51,0.0,0.112,-10.109,1,0.162,94.951,0.666,184421,4,17
414,How can you forget,The Bridge,"Oh, Boy! OST Part.13 (Soundtrack)",spotify:track:1bGEEMxKrMRbBtAekyBKRk,2023,0.506,0.465,1,0.527,0.0,0.219,-4.591,1,0.035,134.899,0.227,206459,4,11
415,Hunger Strike,citygodok,Hunger Strike,spotify:track:25dL3t2k2VkYidC8bAwgCt,2023,0.0004,0.545,1,0.797,0.183,0.13,-5.532,1,0.0476,129.867,0.485,160250,4,10
416,I Love You More Than Today,DOKO,I Love You More Than Today,spotify:track:5aGNRBW2dUbHFJZc0X4qbP,2023,0.557,0.331,0,0.504,0.0,0.123,-9.231,1,0.0416,140.649,0.353,220417,4,14
417,DON'T COME BACK (feat. Choi LB),Mingginyu,DON'T COME BACK,spotify:track:1oqgLtUcyrRlRTwnX02KMz,2023,0.864,0.637,8,0.636,0.0,0.305,-5.114,1,0.361,79.906,0.685,180750,4,35
418,The Planet,BTS,The Planet,spotify:track:4IJsVXbSeGPUrgwpVoHmlg,2023,0.000482,0.665,0,0.848,0.0,0.2,-3.619,1,0.0708,119.986,0.687,178156,4,88
419,Kaze,Younha,YOUNHA Studio Live Album 'MINDSET',spotify:track:686EAFs0uJRvVTHaOhkP1u,2023,0.799,0.571,8,0.389,0.0,0.152,-6.318,1,0.0265,90.049,0.259,331600,4,45
420,Love you again,MeloMance,"The Good Bad Mother (Original Television Soundtrack, Pt. 4)",spotify:track:3tt4jUdcPx7ZRNrXcP58x2,2023,0.659,0.358,1,0.549,1.34e-06,0.112,-5.455,1,0.0361,72.285,0.278,229000,4,50
421,At the wedding,LEEWOO,Recall of memories,spotify:track:4Gqzue9KPrXbXdzKDgU2jn,2023,0.496,0.365,5,0.428,0.0,0.0898,-6.332,1,0.0331,132.452,0.318,239493,4,29
422,Lovesick,SUNGMIN,Lovesick,spotify:track:0BoYGfzrC5qok8tHU3Zbzx,2023,0.288,0.581,5,0.873,0.0,0.331,-1.053,0,0.085,126.313,0.735,191987,4,38
423,Love bear,KCM,Restart : 20th,spotify:track:5XPNBHaPbI5NT1352yYXTd,2023,0.705,0.378,8,0.52,0.0,0.12,-5.149,1,0.0305,135.068,0.235,279027,4,25
424,FEELING!,Otis Lim,FEELING!,spotify:track:5bZTJrKo5s3Ph5vY4kf2fg,2023,0.128,0.909,9,0.461,0.0041,0.526,-6.452,1,0.176,115.077,0.37,168672,4,19
425,Ordinary Confession,Lee Mujin,Ordinary Confession,spotify:track:6JIm38KbaDGfi65VGETDi9,2023,0.603,0.635,0,0.773,0.0,0.364,-3.995,1,0.0468,106.066,0.831,228173,4,62
426,BAD BOY (feat. BIG Naughty),MIRANI,The Drift,spotify:track:5DvSOtsX1zRg1M2TjkK9BF,2023,0.0908,0.956,8,0.448,6.06e-05,0.0955,-8.006,1,0.24,120.006,0.467,164267,4,54
427,ALWAYS,XODIAC,ALWAYS,spotify:track:7rRHAYULh9dwFDgHifMhqn,2023,0.239,0.671,7,0.731,0.0,0.335,-4.312,1,0.0586,87.008,0.559,191227,4,43
428,Spicy,aespa,MY WORLD - The 3rd Mini Album,spotify:track:1ULdASrNy5rurl1TZfFaMP,2023,0.0138,0.757,11,0.898,0.0,0.0703,-1.247,0,0.0667,114.949,0.842,197040,4,84
429,Per,ADYA,ADYA,spotify:track:1Kp9qkgGOB0nXrXdsW6w8o,2023,0.0314,0.863,9,0.781,9.3e-06,0.0404,-3.398,1,0.138,100.039,0.765,200400,4,48
430,NO LIMIT,CRAXY,NO LIMIT,spotify:track:1iSR6hjsqaIQItSovROxCO,2023,0.0986,0.7,1,0.876,0.0,0.109,-2.845,1,0.261,150.063,0.565,155964,4,38
431,DIOR,JUPITER,UNDER SEONGSU BRIDGE II,spotify:track:5Obmhd6dtFDvByXr9hblHe,2023,0.227,0.785,3,0.598,0.0,0.0886,-8.234,1,0.124,134.923,0.375,245824,4,20
432,ERASE ME,ONEUS,PYGMALION,spotify:track:1K2cYJekjVTqjSPJdLhGQB,2023,0.0135,0.653,11,0.732,0.0,0.0636,-3.919,0,0.194,126.956,0.768,189840,4,61
433,U,iKON,TAKE OFF,spotify:track:4LKcNaDtBhpTN4rUVuRj0B,2023,0.108,0.783,9,0.849,0.0,0.101,-2.066,1,0.176,122.99,0.799,199853,4,61
434,Don't ever say love me (feat. RM of BTS),Colde,Love Part 2,spotify:track:34o6gteNy2T5rieA0xYAgo,2023,0.355,0.543,11,0.475,0.0,0.366,-6.502,0,0.0541,145.115,0.187,214920,4,83
435,WONDER,ASH ISLAND,ROSE,spotify:track:3nW7zEVZamOeAYnWp5LqVh,2023,0.0395,0.607,1,0.731,0.0,0.166,-5.898,0,0.0383,141.999,0.759,173187,4,56
436,I Will Stay With You,Gummy,Romantic Doctor 3 OST Part.2,spotify:track:4QOv0bYWBRr6Fp3paq3tZw,2023,0.739,0.544,11,0.46,3.17e-06,0.109,-5.816,1,0.0425,80.027,0.209,207375,4,49
437,Star,Onestar,"All That We Loved (Original Television Soundtrack, Pt. 1)",spotify:track:29oaHltRFeem2eMPDTo8sz,2023,0.511,0.4,8,0.389,0.0,0.115,-7.688,1,0.029,83.798,0.0759,287467,4,33
438,My Love,CLASS:y,My Love,spotify:track:41UKTWmpieX6d0AOpqAxFw,2023,0.146,0.632,5,0.788,0.0,0.166,-5.198,1,0.0352,92.012,0.534,209787,4,42
439,Push Up (feat. Swings),Dbo,5,spotify:track:3qwcpsYXE3rAzfnLlLgOhJ,2023,0.0504,0.787,2,0.789,0.0,0.144,-4.464,1,0.0515,147.0,0.606,172336,4,23
440,당신에게,soon,당신에게,spotify:track:2PKVbyx39sHVy8cuEtRpyX,2023,0.985,0.609,11,0.128,0.000145,0.205,-12.908,1,0.0304,97.939,0.167,236001,3,22
441,이 세상에서 (Original Webtoon Soundtrack) - Japan Version,J-JUN,플레인워커 X 김재중 (Original Webtoon Soundtrack),spotify:track:03ZOAg3nzly7ZhoP7VRcWV,2023,0.435,0.47,8,0.643,0.0,0.21,-4.112,1,0.0343,132.214,0.328,237173,4,32
442,Twinkle!,YEYEBEEN,HAPPY PICNIC together,spotify:track:4O163SedwpB0Y7n0Uvdp8r,2023,0.204,0.872,10,0.544,0.0,0.1,-5.472,1,0.0449,126.906,0.726,151181,4,18
443,"Swirl (feat. Bona Zoe, JAEHA)",Alive Funk,"Swirl (feat. Bona Zoe, JAEHA)",spotify:track:4g41JYHfnqji25WwH4FwPD,2023,0.571,0.412,0,0.749,0.0,0.202,-5.563,1,0.334,128.94,0.432,163299,5,20
444,Dopeboy (feat. Khundi Panda),PENTO,Delorean,spotify:track:6bYWNciG508wDgGh8RtzTJ,2023,0.0916,0.503,2,0.936,0.0,0.316,-2.414,1,0.258,87.066,0.556,193103,4,17
445,OTW,CHURUM,OTW,spotify:track:71cPvtOcK6fCWxUhV0TgKa,2023,0.674,0.723,0,0.537,0.0,0.339,-4.187,1,0.0974,154.779,0.814,144000,4,21
446,Cherry Talk,tripleS,+(KR)ystal Eyes <AESTHETIC>,spotify:track:7CmjviM3EY4Xi7w8VzeULP,2023,0.184,0.691,5,0.952,0.0,0.106,-1.756,1,0.0837,99.995,0.823,171840,4,59
447,HYBRID,MAX CHANGMIN,HYBRID - SM STATION,spotify:track:2DcoPHnwznHQimpVfMXL8Y,2023,0.021,0.509,9,0.829,0.0,0.203,-3.629,1,0.0642,113.942,0.37,296427,4,40
448,Wind And Wish,BTOB,WIND AND WISH,spotify:track:0feBL3YZOwuLcVjTZhMjRZ,2023,0.0923,0.613,11,0.906,0.0,0.0715,-2.803,1,0.188,179.952,0.638,221467,4,60
449,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,UNFORGIVEN,spotify:track:51vRumtqbkNW9wrKfESwfu,2023,0.111,0.795,4,0.875,8.94e-05,0.107,-4.079,0,0.0525,104.008,0.375,182149,4,89
450,Touch,touch,Touch,spotify:track:1qUvo1paNJ3XB3P8XBRx8D,2023,0.134,0.535,11,0.822,0.00192,0.116,-5.276,1,0.182,139.838,0.503,208579,4,21
451,my bias,siso,my bias,spotify:track:40tzb3jraaxvN8VtITYwFV,2023,0.614,0.676,5,0.655,0.0,0.171,-5.558,0,0.0473,90.967,0.739,172227,4,39
452,Moonflower,TAEWOO,Moonflower,spotify:track:0WJr05g413kRbR3K41llrl,2023,0.584,0.36,11,0.552,0.0,0.174,-4.918,0,0.0388,82.324,0.166,175827,4,34
453,GOLD,KOONTA,GOLD,spotify:track:6B8X0OE09SNphHrI8h58zT,2023,0.164,0.47,9,0.967,0.0,0.0613,-0.76,0,0.408,186.304,0.617,205547,4,28
454,What If,Kim Na Young,What If,spotify:track:6K39bcks5wn5oCtTGl6UCf,2023,0.62,0.412,10,0.52,0.0,0.106,-5.386,1,0.0344,150.004,0.203,272027,3,43
455,Don’t be afraid (feat. SEOGI),YOON GUN,Don’t be afraid,spotify:track:207cIkf2j8VkBFK362MrIw,2023,0.762,0.662,5,0.466,0.0,0.171,-5.741,1,0.0469,173.944,0.576,188013,4,31
456,Time+LOVE+Dream,Byeol Eun,Time+LOVE+Dream,spotify:track:7oLYJ0A0BKMBUQRP92AGBm,2023,0.711,0.408,8,0.505,0.0,0.106,-4.432,1,0.0586,164.995,0.595,216867,3,20
457,Merry Go Round,Risso,Seoul Drive,spotify:track:72K81ttBz65KEX2NFtJ7L1,2023,0.478,0.738,5,0.656,0.00011,0.359,-5.794,1,0.03,99.995,0.864,218613,4,24
458,Stay with me (feat. meenoi),dana kim,Situationship,spotify:track:1CPj6QkxoCau1C1b2Y23SQ,2023,0.454,0.721,8,0.439,1.36e-06,0.181,-5.709,1,0.0303,88.049,0.31,185677,4,24
459,Before I Knew It,Moonbit,Before I Knew It,spotify:track:2vhWBIK3IlDVOpNvHrYmgm,2023,0.803,0.669,9,0.341,0.0,0.135,-6.136,1,0.0286,91.955,0.41,247560,4,19
460,Be there,Jeon Sang Keun,The Secret Romantic Guesthouse Part.7,spotify:track:0uSO0DaUix5IbVAYKG31Bz,2023,0.626,0.567,5,0.593,0.0,0.0824,-3.597,1,0.0374,127.819,0.36,226080,4,36
461,Ride or Die,BANG YONGGUK,THE COLORS OF LOVE,spotify:track:27teIfUeZ1SMXd49ovFvk0,2023,0.15,0.691,10,0.784,0.0,0.133,-4.752,0,0.0663,102.011,0.25,200920,4,46
462,You Got A Minute?,Ha Hyun Woo,My Perfect Stranger OST Part.1,spotify:track:6fIJbvx9e9IjaKo6jml6Wa,2023,0.0239,0.517,2,0.803,0.0,0.0457,-3.071,1,0.0512,171.85,0.583,198960,4,32
463,Loungin,Chillin Homie,Loungin,spotify:track:0JnvHhphqeXozyBhaOPQFI,2023,0.028,0.904,10,0.569,8.41e-05,0.0697,-4.06,0,0.056,109.981,0.8,195053,4,34
464,Nobody Knows,KimYeji,"Family, Pt. 3 (Original Television Soundtrack)",spotify:track:3hIbPVFVYQHCZ5wpDSOnqN,2023,0.014,0.279,8,0.678,0.000103,0.12,-5.038,0,0.0381,177.405,0.26,207941,3,34
465,Airplane Mode,KLANG,Track 03,spotify:track:4gKR1sPHFoHfHMescK6axE,2023,0.279,0.732,7,0.556,0.0,0.0662,-5.062,0,0.0696,147.922,0.687,171867,4,46
466,25,EPTEND,25,spotify:track:0gtgDeAIQZinZIcWkaukqN,2023,0.0867,0.657,1,0.611,0.0,0.0948,-6.372,1,0.0422,90.0,0.44,173333,4,45
467,Birthday,Puer Kim,I'm Sorry and Congratulations,spotify:track:6MEUjaZJqKQpjTnmMi2wh1,2023,0.838,0.708,9,0.368,0.0199,0.113,-9.794,0,0.0308,105.0,0.373,151009,4,21
468,It's U!,Nyork,It's U!,spotify:track:0qHYMtEgFDmJUj4JGOpUbZ,2023,0.558,0.724,0,0.539,3.1e-05,0.0845,-5.495,1,0.0293,101.978,0.837,196016,4,18
469,L,OHSHYTTTT,Night Night,spotify:track:5ghixPN8iRfCpbjBferGBz,2023,0.0534,0.795,8,0.52,2.53e-05,0.0709,-9.965,1,0.0705,139.006,0.884,195068,4,16
470,You Are The Sea,Lena Park,The Bridge,spotify:track:6lTD3lLyCXNojKvse242Fb,2023,0.875,0.313,7,0.224,1.33e-06,0.11,-7.239,1,0.0306,137.921,0.275,215653,4,36
471,Love(2023),JEON WOO SUNG,"Beginning is the First Kiss (Original Television Soundtrack), Pt.2",spotify:track:0lIJtNAYZctC1ikLeKRf4M,2023,0.809,0.453,3,0.462,0.0,0.108,-5.026,1,0.0295,131.294,0.331,258880,4,31
472,Andrea′s Song (Feat. Lil Cherry),THAMA,Andrea′s Song,spotify:track:0fzKwOsRpmUQFkBPBxjAEU,2023,0.0969,0.697,2,0.803,0.0,0.101,-5.06,1,0.0419,154.017,0.7,175818,4,37
473,Fix make-up,Cha ga eul,Fix make-up,spotify:track:6QjOs1V84HqJmJGCQBnG8g,2023,0.653,0.402,8,0.493,0.0,0.114,-4.563,1,0.0364,134.444,0.36,220987,4,32
474,a niche flower,DORI,Queen of masks (Original Television Soundtrack) Pt.2,spotify:track:5A3mySGKYzKtrFTWkRKp3y,2023,0.842,0.486,4,0.259,0.0,0.0921,-6.719,1,0.0441,145.04,0.135,264826,3,18
475,flutter,KyoungSeo,flutter,spotify:track:3kVJpd0l97dvphaiML7p61,2023,0.747,0.619,11,0.52,0.0,0.092,-3.195,1,0.0541,169.874,0.885,196920,4,42
476,이런 내 맘,HAAN,이런 내 맘 (대충 캠퍼스로맨스임 X HAAN & Chan),spotify:track:7x8WaMdxlDA4tcUbVhca1d,2023,0.207,0.398,7,0.725,0.0,0.115,-5.673,1,0.0658,84.501,0.572,205050,4,34
477,Oasis Main theme (Prod. yoonsang),Yoon Sang,OASIS (Original Television Soundtrack),spotify:track:33vvk8ZVMnZ7vFiXYY5kNU,2023,0.0314,0.305,11,0.532,0.932,0.163,-10.748,0,0.0356,174.046,0.102,162069,4,17
478,Warm Weather (Duet NUITNUIT),Norwegian Wood,Our Sea,spotify:track:0BClZqMljlsA6eOTx9NdEB,2023,0.905,0.791,6,0.233,2.03e-05,0.109,-10.347,1,0.0756,80.022,0.782,228562,4,18
479,사랑 그게 뭔데,Hye Ri Jang,Love & Sorrow,spotify:track:68J4lQX1gDzuNvYwlckkme,2023,0.00344,0.575,4,0.982,0.000874,0.327,-4.725,0,0.0487,139.957,0.837,192000,4,18
480,Closer,nochexintoma,Closer,spotify:track:6SSPWBUNqkRVtBuZzYd9K7,2023,0.469,0.773,6,0.504,0.0,0.213,-8.326,0,0.0335,120.007,0.594,178000,4,19
481,가지마오,강혜연,혜성 : 빗자루별,spotify:track:4q1UvnvjSO9jt74QCAxWRt,2023,0.364,0.73,3,0.68,0.0,0.075,-3.46,0,0.0402,105.165,0.863,174743,5,16
482,why do you (feat. GARDEN),if.iwere,why do you,spotify:track:5MrHtk0teelb4sXlNBBXZe,2023,0.523,0.619,7,0.55,0.0,0.294,-6.153,1,0.197,157.913,0.448,153617,4,24
483,Funky Chunky (Feat. Paloalto),YOUNG SKI,I LOVE MY STREET,spotify:track:6MSZZPsl0E8iQ0saeurlop,2023,0.171,0.742,9,0.655,1.31e-06,0.0959,-6.936,0,0.406,83.244,0.705,165679,4,21
484,내 안의 폭주족 Biker in my mind,Shin Seung Eun,내 안의 폭주족 Biker in my mind,spotify:track:6cbTMVLswdUdif0R3sweMb,2023,0.789,0.792,3,0.336,0.0033,0.122,-12.582,1,0.0425,126.071,0.325,265493,4,20
485,What i can't forget is,PEKKI,What i can't forget is,spotify:track:1LRGV6MpzodcHHw6CTIcLR,2023,0.534,0.69,5,0.438,0.0,0.332,-8.307,0,0.0396,103.122,0.559,170680,4,32
486,The Lake,Jeon Yoodong,The Lake,spotify:track:0JaO3tiy6YXdPlUiwuBstt,2023,0.473,0.509,9,0.524,0.00192,0.115,-5.941,1,0.0307,113.956,0.113,335400,4,15
487,April Sadness (feat. JUNE),homezone,April Sadness,spotify:track:4axFfUXAF9rJvDeaYrmD4m,2023,0.402,0.547,2,0.497,0.0,0.107,-6.414,1,0.0758,78.262,0.423,178000,4,36
488,Call It Love,20 Years of Age,Call It Love,spotify:track:7uXWMA1R3TW7PVnGoHfJdr,2023,0.341,0.856,5,0.511,0.0,0.0747,-5.596,1,0.0457,118.097,0.646,178213,4,33
489,"It was love, but not you",Kim Yi Wol,Quetzalcoatl,spotify:track:5lAwiCWQTst1LsorYKovHY,2023,0.357,0.573,5,0.615,2.16e-06,0.243,-8.178,0,0.0455,86.015,0.514,191333,4,20
490,You Have Your Own Scent,김범룡,You Have Your Own Scent,spotify:track:3cWedKElHdS1FRqRxotCXG,2023,0.528,0.693,0,0.704,0.0,0.13,-3.157,1,0.0419,94.01,0.396,215386,4,16
491,how do I fill this empty space?,Griffy,how do I fill this empty space?,spotify:track:5TVMCEU01JiVhltjvLo0xy,2023,0.557,0.659,7,0.409,1.94e-05,0.123,-6.188,1,0.0347,72.001,0.705,148520,4,24
492,We can't break up like this,HAEBIN,We can't break up like this,spotify:track:1Ubqu7uegpwyeiPFL76Xqm,2023,0.54,0.558,6,0.475,0.0,0.146,-3.523,1,0.0318,133.483,0.184,229160,4,19
493,If You See Me,LEEWOO,BY CHANCE PROJECT,spotify:track:6klI77nVgqRzC70S3xQy1i,2023,0.734,0.446,3,0.456,0.0,0.111,-7.173,1,0.0399,135.844,0.382,205880,4,34
494,Long Live,trevo,Long Live,spotify:track:6xdrfqh3ezJOu97pKfRqPE,2023,0.503,0.71,4,0.701,0.0,0.458,-4.701,0,0.0348,107.96,0.296,199307,4,18
495,Something,Kim Areum,Something,spotify:track:6hsefiVeZtpyExvPcI1Rt3,2023,0.58,0.607,10,0.636,0.000504,0.279,-6.541,1,0.0519,169.976,0.365,280778,4,29
496,Peanut butter Sandwich,jisokuryClub,pool vol. 2 - Peanut Butter Sandwich,spotify:track:3A76bRRuVaIJrV8mrVeb21,2023,0.132,0.597,2,0.552,0.153,0.139,-8.508,1,0.0288,114.102,0.292,231387,4,26
497,Breath,Jung Seung Hwan,Doctor Cha (Original Television Soundtrack) Pt. 3,spotify:track:6XHM5qjDlcJVT1afJZXUId,2023,0.6,0.476,8,0.542,0.0,0.106,-8.054,1,0.0347,109.878,0.156,221733,4,56
498,STUPID (feat. 2SO),kenessi,future island,spotify:track:2JTOCHcDI9uDS08dIpN1SY,2023,0.563,0.566,5,0.777,0.0,0.117,-3.536,0,0.099,149.981,0.77,180987,4,42
499,Gone,AILEE,"Pandora : Beneath the Paradise, Pt. 3 (Original Television Soundtrack)",spotify:track:4Xfix99TcepR0aGFVW8kYN,2023,0.113,0.523,7,0.726,0.0,0.148,-4.615,0,0.0556,135.982,0.3,211762,4,41
500,3lue,Son Chamchi,[Tuna Factory] Product 7 - 3lue,spotify:track:06KM74ujJDSNLRQJggWkGK,2023,0.0166,0.491,4,0.802,5.62e-06,0.216,-3.539,0,0.0517,196.039,0.365,183000,4,21
501,Lately,YUN HU,Lately,spotify:track:5WKvqYRORBqTDx8zAudmbq,2023,0.736,0.486,0,0.311,0.0,0.324,-10.513,1,0.0865,114.948,0.322,191667,3,20
502,LOVE IS LIKE RAIN OUTSIDE THE WINDOW,Hong Dae Kwang,MONTHLY THE STAGE,spotify:track:01rtSKreXyU0TPmO0xL2uY,2023,0.449,0.744,4,0.412,0.0,0.258,-5.784,1,0.031,128.001,0.393,228040,4,20
503,April 1ast,Joonseo Kim,April 1ast,spotify:track:4g3ur93cn7TEha1yTOOLpB,2023,0.956,0.714,6,0.14,0.124,0.105,-16.621,1,0.0446,113.323,0.363,154588,4,20
504,She,KIM HANKYUL,She,spotify:track:3YRItJsXrX7kbn9ImT2P8t,2023,0.495,0.411,9,0.451,0.0,0.143,-5.92,1,0.0385,67.746,0.235,289160,4,17
505,"in my room (feat. pH-1, Marv) (prod. moocean)",Owen,love is,spotify:track:3x3STzbhNeCivtioNh2k2I,2023,0.564,0.776,11,0.547,0.0,0.103,-7.722,1,0.247,90.046,0.594,237995,4,43
506,clean and bright,Choi Seong,psicosismu,spotify:track:1tHvzNw9BUWlhDChWVm9jW,2023,0.0687,0.553,5,0.802,0.89,0.111,-8.574,1,0.027,109.99,0.474,278182,4,20
507,비슷한 노래 Similar Song,irda,비슷한 노래 Similar Song,spotify:track:4EZQfMYjOwssV7d4VLTxDc,2023,0.855,0.72,6,0.246,0.0,0.143,-10.455,1,0.0532,99.902,0.327,204750,4,15
508,Spring Song,bbangsong,Spring Song,spotify:track:45Tp3xQ4GUNUBc6riwIIwo,2023,0.863,0.737,10,0.682,0.483,0.226,-7.36,1,0.0318,129.956,0.454,156151,4,13
